timestamp,agv_id,motor_temp,battery_temp,vibration,voltage,current,speed,error_count,load_weight,driving_time
2025-05-21 16:50:00,AGV-04,56.8,37.93,0.2505,23.59,9.54,1.363,0,36.6,1010
2025-05-21 17:00:00,AGV-04,58.29,39.28,0.2749,24.12,9.17,1.443,0,46.4,1020
2025-05-21 17:10:00,AGV-04,61.0,38.45,0.3041,23.89,9.53,1.299,0,46.1,1030
2025-05-21 17:20:00,AGV-04,59.82,37.33,0.2703,23.85,9.1,1.466,0,33.1,1040
2025-05-21 17:30:00,AGV-04,62.31,39.52,0.2469,24.03,9.64,1.3,0,46.0,1050
2025-05-21 17:40:00,AGV-04,58.65,38.7,0.2741,23.97,10.4,1.455,0,46.6,1060
2025-05-21 17:50:00,AGV-04,58.48,40.24,0.2357,23.82,8.73,1.562,0,49.7,1070
2025-05-21 18:00:00,AGV-04,61.29,40.82,0.27,23.83,9.07,1.389,0,47.7,1080
2025-05-21 18:10:00,AGV-04,60.63,38.92,0.2619,23.79,7.5,1.43,0,48.0,1090
2025-05-21 18:20:00,AGV-04,58.21,39.72,0.262,24.05,7.75,1.35,0,51.3,1100
2025-05-21 18:30:00,AGV-04,60.77,38.87,0.2409,24.07,8.82,1.415,0,42.6,1110
2025-05-21 18:40:00,AGV-04,59.18,40.83,0.2477,23.98,10.3,1.479,0,50.9,1120
2025-05-21 18:50:00,AGV-04,58.98,39.61,0.2739,23.73,9.68,1.483,0,48.4,1130
2025-05-21 19:00:00,AGV-04,59.09,41.22,0.276,23.6,9.66,1.352,0,42.5,1140
2025-05-21 19:10:00,AGV-04,58.68,41.29,0.2702,24.25,9.73,1.226,0,38.3,1150
2025-05-21 19:20:00,AGV-04,60.57,41.63,0.2956,24.1,8.65,1.494,0,49.3,1160
2025-05-21 19:30:00,AGV-04,60.09,40.43,0.2724,24.06,10.53,1.594,0,47.7,1170
2025-05-21 19:40:00,AGV-04,60.44,40.87,0.2828,23.73,9.66,1.388,0,39.0,1180
2025-05-21 19:50:00,AGV-04,59.93,39.67,0.2761,23.99,8.22,1.463,0,42.1,1190
2025-05-21 20:00:00,AGV-04,57.67,41.28,0.2747,23.82,10.67,1.481,0,34.2,1200
2025-05-21 20:10:00,AGV-04,57.75,39.74,0.2384,23.68,9.83,1.368,0,46.9,1210
2025-05-21 20:20:00,AGV-04,60.0,40.06,0.2646,24.1,9.62,1.457,0,42.1,1220
2025-05-21 20:30:00,AGV-04,58.18,40.72,0.2475,23.92,9.78,1.452,0,40.5,1230
2025-05-21 20:40:00,AGV-04,61.62,39.73,0.3054,24.08,10.33,1.62,0,44.7,1240
2025-05-21 20:50:00,AGV-04,58.79,41.26,0.2851,24.1,8.8,1.511,0,41.8,1250
2025-05-21 21:00:00,AGV-04,59.83,41.27,0.2968,23.73,8.12,1.11,0,46.9,1260
2025-05-21 21:10:00,AGV-04,60.53,41.18,0.2654,24.08,9.32,1.609,0,49.2,1270
2025-05-21 21:20:00,AGV-04,61.85,39.95,0.2723,23.94,10.06,1.218,0,40.5,1280
2025-05-21 21:30:00,AGV-04,60.02,42.27,0.2555,24.17,8.52,1.618,0,45.1,1290
2025-05-21 21:40:00,AGV-04,58.96,40.73,0.2615,23.9,9.14,1.575,0,39.1,1300
2025-05-21 21:50:00,AGV-04,62.47,41.11,0.284,24.04,8.71,1.399,0,48.9,1310
2025-05-21 22:00:00,AGV-04,62.42,41.32,0.2522,24.11,10.59,1.193,0,47.7,1320
2025-05-21 22:10:00,AGV-04,56.52,41.87,0.2709,23.94,10.53,1.463,0,51.6,1330
2025-05-21 22:20:00,AGV-04,62.39,40.5,0.2447,24.37,8.91,1.3,0,45.3,1340
2025-05-21 22:30:00,AGV-04,56.79,43.52,0.2579,24.01,9.25,1.572,0,30.8,1350
2025-05-21 22:40:00,AGV-04,62.32,41.59,0.3017,23.92,10.04,1.314,0,41.7,1360
2025-05-21 22:50:00,AGV-04,58.76,43.38,0.2771,23.69,9.07,1.458,0,49.2,1370
2025-05-21 23:00:00,AGV-04,57.71,42.32,0.2395,24.26,9.49,1.427,0,49.1,1380
2025-05-21 23:10:00,AGV-04,60.09,42.26,0.2967,24.13,10.79,1.191,0,44.8,1390
2025-05-21 23:20:00,AGV-04,60.34,42.41,0.2765,23.97,11.27,1.484,0,43.4,1400
2025-05-21 23:30:00,AGV-04,58.53,42.94,0.2533,24.3,9.27,1.315,0,42.6,1410
2025-05-21 23:40:00,AGV-04,60.25,43.19,0.2808,23.48,8.51,1.544,0,47.4,1420
2025-05-21 23:50:00,AGV-04,58.4,43.72,0.2505,24.14,10.38,1.529,0,46.3,1430
2025-05-21 00:00:00,AGV-05,56.24,32.21,0.268,24.23,8.96,1.288,0,37.8,0
2025-05-21 00:10:00,AGV-05,57.28,32.92,0.2549,24.19,9.92,1.371,0,44.0,10
2025-05-21 00:20:00,AGV-05,57.27,33.12,0.2201,24.19,10.53,1.306,0,47.9,20
2025-05-21 00:30:00,AGV-05,57.81,34.41,0.2403,24.19,9.47,1.309,0,48.0,30
2025-05-21 00:40:00,AGV-05,57.31,33.77,0.2525,23.76,11.0,1.547,0,48.6,40
2025-05-21 00:50:00,AGV-05,58.17,34.01,0.2604,24.01,9.26,1.388,0,29.1,50
2025-05-21 01:00:00,AGV-05,58.05,35.0,0.2482,24.32,9.83,1.256,0,46.5,60
2025-05-21 01:10:00,AGV-05,59.44,32.21,0.2507,23.73,10.06,1.478,1,47.5,70
2025-05-21 01:20:00,AGV-05,60.41,32.71,0.2528,23.78,8.81,1.415,0,47.9,80
2025-05-21 01:30:00,AGV-05,57.44,33.39,0.2368,24.05,8.85,1.578,0,42.1,90
2025-05-21 01:40:00,AGV-05,56.1,33.67,0.2634,24.08,8.7,1.437,0,47.5,100
2025-05-21 01:50:00,AGV-05,56.74,32.6,0.2553,24.27,9.52,1.403,0,48.7,110
2025-05-21 02:00:00,AGV-05,54.52,33.78,0.2495,24.24,8.62,0.923,0,43.3,120
2025-05-21 02:10:00,AGV-05,59.75,32.9,0.2081,23.7,9.83,1.39,0,52.3,130
2025-05-21 02:20:00,AGV-05,57.6,32.6,0.2477,24.05,9.38,1.21,0,44.7,140
2025-05-21 02:30:00,AGV-05,57.8,35.15,0.2867,23.85,7.86,1.385,0,46.9,150
2025-05-21 02:40:00,AGV-05,57.61,31.4,0.2352,24.13,10.64,1.337,0,38.1,160
2025-05-21 02:50:00,AGV-05,58.45,32.64,0.2583,23.93,10.19,1.259,0,50.8,170
2025-05-21 03:00:00,AGV-05,57.76,32.82,0.2331,24.0,9.45,1.436,0,36.5,180
2025-05-21 03:10:00,AGV-05,58.5,34.01,0.2756,23.92,9.62,1.408,0,52.4,190
2025-05-21 03:20:00,AGV-05,57.3,32.24,0.277,23.87,8.85,1.411,0,44.0,200
2025-05-21 03:30:00,AGV-05,56.68,33.19,0.2618,23.97,10.62,1.278,0,43.6,210
2025-05-21 03:40:00,AGV-05,57.16,33.48,0.1975,24.51,9.92,1.422,0,41.8,220
2025-05-21 03:50:00,AGV-05,58.09,32.32,0.2583,23.94,9.71,1.243,0,40.9,230
2025-05-21 04:00:00,AGV-05,57.89,31.32,0.2538,23.99,9.62,1.322,0,45.2,240
2025-05-21 04:10:00,AGV-05,59.89,35.59,0.2728,23.91,9.11,1.53,0,36.6,250
2025-05-21 04:20:00,AGV-05,56.98,33.97,0.2699,24.27,8.82,1.471,0,42.9,260
2025-05-21 04:30:00,AGV-05,58.75,33.2,0.2415,24.15,9.36,1.296,0,46.3,270
2025-05-21 04:40:00,AGV-05,56.77,31.78,0.2386,23.98,8.65,1.399,0,51.0,280
2025-05-21 04:50:00,AGV-05,57.01,32.57,0.2576,23.72,8.34,1.457,0,42.8,290
2025-05-21 05:00:00,AGV-05,57.26,31.85,0.2554,23.84,9.09,1.599,0,45.6,300
2025-05-21 05:10:00,AGV-05,59.28,32.58,0.2274,24.08,10.3,1.534,0,46.8,310
2025-05-21 05:20:00,AGV-05,60.5,33.31,0.2617,24.28,9.86,1.325,0,44.6,320
2025-05-21 05:30:00,AGV-05,56.71,32.5,0.2299,23.99,9.3,1.722,0,49.5,330
2025-05-21 05:40:00,AGV-05,57.31,33.54,0.2501,24.25,10.29,1.19,0,56.0,340
2025-05-21 05:50:00,AGV-05,59.8,31.74,0.2657,24.2,9.18,1.473,0,42.7,350
2025-05-21 06:00:00,AGV-05,59.18,33.97,0.2565,23.72,9.34,1.559,1,43.4,360
2025-05-21 06:10:00,AGV-05,56.46,32.88,0.2562,23.87,9.31,1.259,0,50.6,370
2025-05-21 06:20:00,AGV-05,56.91,30.17,0.2389,24.26,7.84,1.257,0,51.9,380
2025-05-21 06:30:00,AGV-05,58.17,33.39,0.2056,23.76,10.21,1.443,0,44.3,390
2025-05-21 06:40:00,AGV-05,60.79,33.97,0.2517,23.93,11.91,1.494,0,44.4,400
2025-05-21 06:50:00,AGV-05,58.85,32.34,0.249,24.14,11.99,1.521,0,40.8,410
2025-05-21 07:00:00,AGV-05,57.74,31.64,0.2304,23.83,10.58,1.594,0,41.3,420
2025-05-21 07:10:00,AGV-05,57.79,34.6,0.2647,24.0,9.31,1.411,0,42.4,430
2025-05-21 07:20:00,AGV-05,58.06,33.49,0.2633,23.99,9.12,1.428,0,44.1,440
2025-05-21 07:30:00,AGV-05,55.6,35.28,0.2253,23.79,9.15,1.593,0,45.1,450
2025-05-21 07:40:00,AGV-05,58.76,32.81,0.2546,24.18,9.12,1.404,0,55.9,460
2025-05-21 07:50:00,AGV-05,56.97,34.62,0.2577,24.1,8.15,1.374,0,40.9,470
2025-05-21 08:00:00,AGV-05,57.98,31.2,0.2367,23.62,9.84,1.525,0,46.7,480
2025-05-21 08:10:00,AGV-05,57.59,31.78,0.2276,24.14,9.52,1.379,0,42.9,490
2025-05-21 08:20:00,AGV-05,56.09,32.56,0.212,23.75,9.61,1.434,0,44.9,500
2025-05-21 08:30:00,AGV-05,58.43,31.82,0.2456,24.12,8.26,1.43,0,45.5,510
2025-05-21 08:40:00,AGV-05,60.32,33.09,0.2848,24.41,8.11,1.433,0,49.8,520
2025-05-21 08:50:00,AGV-05,61.49,32.98,0.2601,24.02,8.93,1.127,0,41.5,530
2025-05-21 09:00:00,AGV-05,58.68,31.79,0.24,23.98,8.48,1.275,0,41.2,540
2025-05-21 09:10:00,AGV-05,58.1,34.03,0.26,24.05,9.56,1.46,0,46.0,550
2025-05-21 09:20:00,AGV-05,58.11,31.98,0.2549,23.8,11.37,1.35,0,44.8,560
2025-05-21 09:30:00,AGV-05,55.89,32.87,0.2604,24.33,9.03,1.163,0,49.1,570
2025-05-21 09:40:00,AGV-05,57.51,32.06,0.237,24.12,9.46,1.276,0,45.7,580
2025-05-21 09:50:00,AGV-05,58.15,33.44,0.2669,24.08,9.86,1.163,0,45.3,590
2025-05-21 10:00:00,AGV-05,57.33,32.44,0.2626,23.88,9.16,1.559,0,49.5,600
2025-05-21 10:10:00,AGV-05,58.19,32.88,0.2458,24.15,9.76,1.741,0,40.7,610
2025-05-21 10:20:00,AGV-05,57.94,31.25,0.2524,23.83,8.57,1.401,0,46.4,620
2025-05-21 10:30:00,AGV-05,54.89,32.91,0.2503,24.16,10.28,1.324,0,44.2,630
2025-05-21 10:40:00,AGV-05,56.51,32.45,0.227,24.05,10.59,1.25,0,38.5,640
2025-05-21 10:50:00,AGV-05,55.22,32.88,0.2503,24.04,9.14,1.37,0,46.8,650
2025-05-21 11:00:00,AGV-05,59.49,33.18,0.2551,23.88,8.86,1.032,0,47.8,660
2025-05-21 11:10:00,AGV-05,57.11,31.15,0.2414,24.21,9.23,1.273,0,49.6,670
2025-05-21 11:20:00,AGV-05,58.4,32.84,0.27,24.49,8.13,1.584,0,39.9,680
2025-05-21 11:30:00,AGV-05,58.09,33.11,0.2284,23.96,9.82,1.454,0,47.5,690
2025-05-21 11:40:00,AGV-05,56.73,33.64,0.2506,23.53,9.04,1.45,0,59.7,700
2025-05-21 11:50:00,AGV-05,56.39,32.57,0.2583,24.12,10.27,1.671,0,47.5,710
2025-05-21 12:00:00,AGV-05,58.6,32.13,0.2942,24.08,10.04,1.36,0,44.5,720
2025-05-21 12:10:00,AGV-05,56.74,33.75,0.2631,24.19,9.49,1.31,0,37.2,730
2025-05-21 12:20:00,AGV-05,58.46,33.66,0.242,24.16,9.06,1.299,0,40.9,740
2025-05-21 12:30:00,AGV-05,56.3,32.59,0.2352,23.67,11.12,1.588,0,41.1,750
2025-05-21 12:40:00,AGV-05,56.85,34.17,0.2368,24.09,9.21,1.27,0,38.3,760
2025-05-21 12:50:00,AGV-05,59.09,34.29,0.3018,23.76,10.06,1.339,0,48.9,770
2025-05-21 13:00:00,AGV-05,58.91,30.92,0.2635,23.78,9.72,1.604,0,38.9,780
2025-05-21 13:10:00,AGV-05,60.05,32.39,0.2682,24.31,9.87,1.176,0,40.4,790
2025-05-21 13:20:00,AGV-05,61.02,33.56,0.2653,23.8,9.73,1.439,0,44.4,800
2025-05-21 13:30:00,AGV-05,56.72,32.24,0.2304,23.95,10.49,1.279,0,45.9,810
2025-05-21 13:40:00,AGV-05,57.73,34.37,0.2303,23.91,10.02,1.414,0,50.4,820
2025-05-21 13:50:00,AGV-05,58.32,33.2,0.2498,23.9,9.67,1.471,0,36.3,830
2025-05-21 14:00:00,AGV-05,59.84,32.82,0.2299,23.8,9.26,1.355,0,43.3,840
2025-05-21 14:10:00,AGV-05,59.16,31.95,0.2586,23.66,9.05,1.351,1,53.4,850
2025-05-21 14:20:00,AGV-05,57.59,30.8,0.21,24.01,9.99,1.456,0,47.0,860
2025-05-21 14:30:00,AGV-05,58.53,34.27,0.254,23.83,8.22,1.348,0,35.2,870
2025-05-21 14:40:00,AGV-05,57.93,33.11,0.2512,23.81,9.35,1.175,0,48.2,880
2025-05-21 14:50:00,AGV-05,59.21,31.16,0.2337,24.21,8.93,1.383,0,52.2,890
2025-05-21 15:00:00,AGV-05,58.65,33.74,0.3014,23.55,9.99,1.316,0,48.3,900
2025-05-21 15:10:00,AGV-05,56.39,33.69,0.247,24.0,8.79,1.34,0,39.8,910
2025-05-21 15:20:00,AGV-05,56.0,30.82,0.236,24.03,9.58,1.422,0,50.5,920
2025-05-21 15:30:00,AGV-05,55.79,33.46,0.245,23.87,9.66,1.409,0,40.9,930
2025-05-21 15:40:00,AGV-05,56.22,32.6,0.2607,24.02,8.82,1.401,0,49.5,940
2025-05-21 15:50:00,AGV-05,57.39,31.67,0.2443,24.12,8.96,1.532,0,41.1,950
2025-05-21 16:00:00,AGV-05,57.43,31.02,0.2386,23.76,9.53,1.221,0,44.1,960
2025-05-21 16:10:00,AGV-05,54.39,31.54,0.2416,23.74,10.13,1.463,0,46.8,970
2025-05-21 16:20:00,AGV-05,58.51,32.94,0.238,23.87,8.82,1.319,0,46.1,980
2025-05-21 16:30:00,AGV-05,59.15,33.68,0.2472,24.4,10.41,1.385,0,42.6,990
2025-05-21 16:40:00,AGV-05,59.46,34.4,0.2374,23.94,8.67,1.369,0,35.1,1000
2025-05-21 16:50:00,AGV-05,57.6,32.99,0.2817,24.19,9.03,1.458,0,49.1,1010
2025-05-21 17:00:00,AGV-05,60.27,33.38,0.2425,23.9,9.36,1.646,0,48.1,1020
2025-05-21 17:10:00,AGV-05,54.8,34.18,0.2707,24.01,9.98,1.479,0,44.4,1030
2025-05-21 17:20:00,AGV-05,56.93,32.62,0.2418,24.2,9.2,1.712,0,41.9,1040
2025-05-21 17:30:00,AGV-05,58.22,34.21,0.2051,24.32,9.17,1.477,0,48.1,1050
2025-05-21 17:40:00,AGV-05,58.25,31.62,0.2403,24.17,8.66,1.02,0,41.1,1060
2025-05-21 17:50:00,AGV-05,56.82,34.8,0.2672,23.95,10.04,1.337,0,45.6,1070
2025-05-21 18:00:00,AGV-05,58.76,33.63,0.2252,23.7,8.9,1.301,0,41.9,1080
2025-05-21 18:10:00,AGV-05,59.29,33.02,0.2222,23.92,9.93,1.367,0,41.8,1090
2025-05-21 18:20:00,AGV-05,59.97,33.21,0.2468,24.5,8.66,1.347,0,48.2,1100
2025-05-21 18:30:00,AGV-05,55.56,31.66,0.2927,23.9,10.08,1.655,0,33.4,1110
2025-05-21 18:40:00,AGV-05,57.26,34.33,0.2305,24.08,9.36,1.496,0,50.3,1120
2025-05-21 18:50:00,AGV-05,57.95,33.77,0.251,23.63,7.0,1.431,0,43.7,1130
2025-05-21 19:00:00,AGV-05,58.05,33.69,0.2718,24.14,9.72,1.25,0,38.9,1140
2025-05-21 19:10:00,AGV-05,57.99,32.52,0.2275,24.4,8.63,1.401,0,41.0,1150
2025-05-21 19:20:00,AGV-05,60.85,34.02,0.2829,24.08,10.43,1.291,0,55.9,1160
2025-05-21 19:30:00,AGV-05,57.65,31.48,0.269,24.04,9.9,1.349,0,40.6,1170
2025-05-21 19:40:00,AGV-05,58.61,32.72,0.2523,24.09,9.35,1.384,0,47.4,1180
2025-05-21 19:50:00,AGV-05,57.51,34.62,0.2376,23.97,10.11,1.412,0,38.1,1190
2025-05-21 20:00:00,AGV-05,58.99,34.77,0.2708,24.02,9.09,1.017,0,40.3,1200
2025-05-21 20:10:00,AGV-05,56.22,32.92,0.2535,24.4,9.14,1.392,0,38.7,1210
2025-05-21 20:20:00,AGV-05,58.49,33.95,0.2338,24.07,8.91,1.53,0,49.8,1220
2025-05-21 20:30:00,AGV-05,59.24,32.7,0.2208,24.27,9.97,1.352,0,47.7,1230
2025-05-21 20:40:00,AGV-05,53.75,34.36,0.2652,23.65,9.01,1.635,0,50.4,1240
2025-05-21 20:50:00,AGV-05,59.52,31.32,0.2441,23.98,8.2,1.359,0,49.4,1250
2025-05-21 21:00:00,AGV-05,57.92,32.08,0.2501,23.7,9.11,1.185,0,41.4,1260
2025-05-21 21:10:00,AGV-05,59.09,33.16,0.2649,24.01,7.59,1.577,0,55.4,1270
2025-05-21 21:20:00,AGV-05,56.02,33.02,0.2536,24.27,9.79,1.325,0,44.3,1280
2025-05-21 21:30:00,AGV-05,58.76,33.06,0.2276,23.88,8.91,1.143,0,38.1,1290
2025-05-21 21:40:00,AGV-05,56.1,32.83,0.2514,23.65,9.77,1.243,0,46.4,1300
2025-05-21 21:50:00,AGV-05,58.21,32.46,0.2425,24.13,9.25,1.376,0,44.9,1310
2025-05-21 22:00:00,AGV-05,58.09,32.4,0.2431,23.58,10.28,1.445,0,51.4,1320
2025-05-21 22:10:00,AGV-05,57.6,31.2,0.2553,24.03,9.22,1.38,0,45.7,1330
2025-05-21 22:20:00,AGV-05,58.68,32.74,0.2611,23.62,9.15,1.658,0,47.8,1340
2025-05-21 22:30:00,AGV-05,56.45,32.68,0.2019,23.73,8.61,1.415,0,46.7,1350
2025-05-21 22:40:00,AGV-05,59.53,32.81,0.2385,23.94,9.96,1.612,0,38.8,1360
2025-05-21 22:50:00,AGV-05,58.78,36.09,0.2556,24.02,9.46,1.474,0,48.8,1370
2025-05-21 23:00:00,AGV-05,57.97,32.02,0.2491,23.75,10.61,1.197,0,36.7,1380
2025-05-21 23:10:00,AGV-05,57.23,33.97,0.2365,23.62,9.71,1.312,1,44.1,1390
2025-05-21 23:20:00,AGV-05,56.91,34.97,0.2188,24.57,9.19,1.428,0,48.5,1400
2025-05-21 23:30:00,AGV-05,56.75,33.31,0.2239,24.09,9.22,1.404,0,48.5,1410
2025-05-21 23:40:00,AGV-05,59.27,31.73,0.2636,24.01,10.78,1.272,0,36.3,1420
2025-05-21 23:50:00,AGV-05,58.14,31.37,0.1999,24.06,9.61,1.357,0,44.5,1430
2025-05-21 00:00:00,AGV-06,56.12,33.17,0.2576,24.14,11.03,1.074,0,33.5,0
2025-05-21 00:10:00,AGV-06,57.46,35.7,0.2454,24.22,10.65,1.433,0,40.8,10
2025-05-21 00:20:00,AGV-06,58.08,32.18,0.2813,23.66,9.39,1.274,0,45.2,20
2025-05-21 00:30:00,AGV-06,58.41,31.89,0.2742,23.88,8.16,1.384,0,45.2,30
2025-05-21 00:40:00,AGV-06,55.37,33.3,0.2566,24.13,10.04,1.666,0,38.9,40
2025-05-21 00:50:00,AGV-06,57.13,33.36,0.2266,23.7,7.8,1.508,0,42.3,50
2025-05-21 01:00:00,AGV-06,55.22,33.42,0.2329,24.12,8.77,1.636,0,33.9,60
2025-05-21 01:10:00,AGV-06,57.26,32.71,0.2382,24.24,10.48,1.35,0,36.0,70
2025-05-21 01:20:00,AGV-06,57.8,33.23,0.2361,23.8,9.77,1.266,0,46.8,80
2025-05-21 01:30:00,AGV-06,56.68,34.29,0.2316,23.66,9.8,1.277,0,46.6,90
2025-05-21 01:40:00,AGV-06,55.58,32.57,0.2711,24.04,8.39,1.328,0,33.7,100
2025-05-21 01:50:00,AGV-06,57.54,32.79,0.266,23.7,8.28,1.468,0,50.0,110
2025-05-21 02:00:00,AGV-06,59.61,32.49,0.202,24.04,11.17,1.395,0,44.2,120
2025-05-21 02:10:00,AGV-06,59.67,32.13,0.2444,23.94,7.18,1.651,0,40.5,130
2025-05-21 02:20:00,AGV-06,58.24,33.5,0.25,23.99,8.18,1.244,0,48.2,140
2025-05-21 02:30:00,AGV-06,56.45,34.29,0.2559,24.1,9.57,1.137,0,40.7,150
2025-05-21 02:40:00,AGV-06,58.49,32.14,0.2416,24.14,10.1,1.298,0,45.5,160
2025-05-21 02:50:00,AGV-06,54.65,34.71,0.2621,24.21,8.24,1.587,0,56.2,170
2025-05-21 03:00:00,AGV-06,57.61,32.84,0.2477,23.88,10.49,1.4,0,42.0,180
2025-05-21 03:10:00,AGV-06,59.89,31.38,0.2239,23.99,9.52,1.293,0,49.0,190
2025-05-21 03:20:00,AGV-06,58.54,33.17,0.2888,23.76,11.27,1.311,0,45.2,200
2025-05-21 03:30:00,AGV-06,56.1,34.42,0.257,24.13,10.48,1.451,0,42.0,210
2025-05-21 03:40:00,AGV-06,58.02,32.68,0.2315,23.98,9.73,1.22,0,46.2,220
2025-05-21 03:50:00,AGV-06,58.92,32.07,0.2876,24.35,9.81,1.639,0,42.2,230
2025-05-21 04:00:00,AGV-06,58.95,33.82,0.2742,23.7,9.75,1.214,0,50.8,240
2025-05-21 04:10:00,AGV-06,56.39,33.54,0.2324,23.72,9.0,1.259,0,42.3,250
2025-05-21 04:20:00,AGV-06,56.08,32.5,0.218,23.83,10.38,1.372,0,47.4,260
2025-05-21 04:30:00,AGV-06,56.95,35.26,0.2604,23.91,10.27,1.437,0,47.0,270
2025-05-21 04:40:00,AGV-06,55.8,34.05,0.2546,23.87,9.06,1.423,0,35.2,280
2025-05-21 04:50:00,AGV-06,57.39,31.46,0.2487,24.03,8.79,1.186,0,45.3,290
2025-05-21 05:00:00,AGV-06,57.21,33.25,0.2694,24.07,10.16,1.545,0,56.0,300
2025-05-21 05:10:00,AGV-06,57.77,33.21,0.2497,23.92,10.73,1.198,0,40.7,310
2025-05-21 05:20:00,AGV-06,59.44,33.49,0.2821,23.78,10.3,1.424,0,58.2,320
2025-05-21 05:30:00,AGV-06,59.23,33.16,0.2732,23.84,11.41,1.427,0,43.6,330
2025-05-21 05:40:00,AGV-06,56.66,32.02,0.2524,24.02,10.03,1.421,0,53.5,340
2025-05-21 05:50:00,AGV-06,57.2,31.84,0.2417,23.64,10.57,1.632,0,46.6,350
2025-05-21 06:00:00,AGV-06,56.43,32.47,0.2447,23.88,9.39,1.516,1,47.0,360
2025-05-21 06:10:00,AGV-06,58.76,33.83,0.258,24.23,11.53,1.506,0,46.1,370
2025-05-21 06:20:00,AGV-06,57.52,33.37,0.2382,23.96,8.78,1.559,0,39.1,380
2025-05-21 06:30:00,AGV-06,58.96,32.27,0.2826,23.7,9.86,1.286,0,46.9,390
2025-05-21 06:40:00,AGV-06,59.67,32.31,0.2728,23.81,9.41,1.422,0,44.0,400
2025-05-21 06:50:00,AGV-06,57.3,34.1,0.2876,23.59,10.16,1.277,0,43.7,410
2025-05-21 07:00:00,AGV-06,61.28,33.19,0.2466,23.64,10.37,1.314,0,30.8,420
2025-05-21 07:10:00,AGV-06,60.23,31.02,0.2601,24.13,11.27,1.346,0,37.8,430
2025-05-21 07:20:00,AGV-06,57.35,32.3,0.278,23.95,9.37,1.262,0,36.6,440
2025-05-21 07:30:00,AGV-06,58.69,31.24,0.2818,23.6,8.08,1.345,0,53.6,450
2025-05-21 07:40:00,AGV-06,58.3,33.62,0.2468,23.88,9.19,1.202,0,56.2,460
2025-05-21 07:50:00,AGV-06,57.15,32.26,0.2955,23.89,10.34,1.291,0,44.5,470
2025-05-21 08:00:00,AGV-06,59.2,34.36,0.2649,24.1,10.37,1.239,0,44.8,480
2025-05-21 08:10:00,AGV-06,55.76,31.4,0.2342,23.74,9.2,1.179,1,50.1,490
2025-05-21 08:20:00,AGV-06,56.72,31.83,0.2681,24.03,11.14,1.487,0,43.0,500
2025-05-21 08:30:00,AGV-06,58.83,33.15,0.2537,24.03,9.6,1.329,0,38.5,510
2025-05-21 08:40:00,AGV-06,57.02,32.91,0.2958,23.83,9.13,0.967,0,44.6,520
2025-05-21 08:50:00,AGV-06,61.49,33.74,0.2613,23.54,9.82,1.524,0,41.8,530
2025-05-21 09:00:00,AGV-06,58.0,34.51,0.2892,23.81,10.32,1.045,0,41.2,540
2025-05-21 09:10:00,AGV-06,59.25,33.02,0.2501,24.08,10.24,1.309,0,47.5,550
2025-05-21 09:20:00,AGV-06,59.49,34.65,0.2449,23.64,9.52,1.242,0,43.1,560
2025-05-21 09:30:00,AGV-06,55.44,34.64,0.243,23.6,9.23,1.612,0,48.9,570
2025-05-21 09:40:00,AGV-06,58.99,32.62,0.3111,23.87,9.28,1.44,0,43.2,580
2025-05-21 09:50:00,AGV-06,59.9,33.17,0.2493,23.71,9.57,1.537,1,44.1,590
2025-05-21 10:00:00,AGV-06,56.99,33.33,0.2738,23.82,10.24,1.553,0,48.3,600
2025-05-21 10:10:00,AGV-06,57.3,32.96,0.2429,23.91,10.03,1.615,0,43.9,610
2025-05-21 10:20:00,AGV-06,57.06,33.96,0.254,23.55,9.22,1.312,0,49.4,620
2025-05-21 10:30:00,AGV-06,58.72,33.6,0.2621,23.65,9.73,1.419,0,48.9,630
2025-05-21 10:40:00,AGV-06,57.67,34.15,0.2723,23.77,9.35,1.582,0,48.5,640
2025-05-21 10:50:00,AGV-06,57.28,33.15,0.3052,23.59,11.26,1.399,0,49.9,650
2025-05-21 11:00:00,AGV-06,58.35,34.62,0.265,23.47,9.09,1.493,0,42.3,660
2025-05-21 11:10:00,AGV-06,60.64,32.03,0.2897,23.78,9.31,1.358,0,42.5,670
2025-05-21 11:20:00,AGV-06,59.18,33.28,0.2574,23.72,9.39,1.375,1,42.8,680
2025-05-21 11:30:00,AGV-06,60.9,32.16,0.2621,24.29,8.67,1.197,0,48.7,690
2025-05-21 11:40:00,AGV-06,59.0,33.0,0.2651,23.34,8.11,1.685,0,49.5,700
2025-05-21 11:50:00,AGV-06,60.73,32.83,0.2914,24.0,10.93,1.363,0,33.5,710
2025-05-21 12:00:00,AGV-06,58.51,32.89,0.2846,23.58,9.82,1.421,0,44.1,720
2025-05-21 12:10:00,AGV-06,60.73,33.72,0.2802,23.89,9.56,1.709,0,37.8,730
2025-05-21 12:20:00,AGV-06,57.2,33.81,0.3135,23.7,9.5,1.635,0,37.0,740
2025-05-21 12:30:00,AGV-06,58.13,32.47,0.2963,23.72,8.47,1.532,0,37.8,750
2025-05-21 12:40:00,AGV-06,57.21,34.31,0.2954,23.55,9.79,1.412,0,42.8,760
2025-05-21 12:50:00,AGV-06,59.45,33.83,0.2793,23.33,9.77,1.455,0,41.6,770
2025-05-21 13:00:00,AGV-06,59.94,33.26,0.2772,23.79,9.68,1.153,0,42.2,780
2025-05-21 13:10:00,AGV-06,59.98,32.59,0.3125,23.95,9.13,1.306,0,31.9,790
